0,1,salary,city,state
-71.05365,42.356532,165000.16,Boston,MA
-74.00721,40.714754,28600,New York,NY
-74.00721,40.714754,28600,New York,NY
-76.97834,39.069108,46956,Silver Spring,MD
-108.00498,39.139927,91000,Molina,CO
-118.42843,34.03457,56316,Los Angeles,CA
-120.13838,34.608938,104000,Solvang,CA
-122.43512,37.758434,156000,San Francisco,CA
-122.78224,45.43884,41002,Tigard,OR
-66.11522,18.398507,48080,Guaynabo,PR
-66.11522,18.398507,42080,Guaynabo,PR
-71.3544,42.595491,88000,Chelmsford,MA
-71.3544,42.595491,150000,Chelmsford,MA
-71.3544,42.595491,150000,Chelmsford,MA
-71.3544,42.595491,88000,Chelmsford,MA
-71.24771,42.393029,68260,Waltham,MA
-70.05679,41.707332,29880,Harwich,MA
-70.05679,41.707332,29880,Harwich,MA
-71.44828,42.967684,180000,Manchester,NH
-72.62313,41.778316,84000,East Hartford,CT
-72.62313,41.778316,84000,East Hartford,CT
-74.04703,40.721602,48000,Jersey City,NJ
-74.1199,40.905639,57700,Elmwood Park,NJ
-74.1199,40.905639,57700,Elmwood Park,NJ
-74.14238,41.058819,44780,Ramsey,NJ
-74.3633,40.714501,56000,Summit,NJ
-74.39009,40.77835,190000,Florham Park,NJ
-74.48559,40.79215,100000,Morristown,NJ
-74.99951,39.908613,136000,Cherry Hill,NJ
-74.52627,40.306286,130000,Cranbury,NJ
-74.64922,40.357439,28000,Princeton,NJ
-74.39754,40.516104,90200,Edison,NJ
-74.3298,40.397507,38000,Old Bridge,NJ
-73.99653,40.750742,187500,New York,NY
-73.99653,40.750742,36000,New York,NY
-73.99653,40.750742,187500,New York,NY
-73.99653,40.750742,187500,New York,NY
-73.99653,40.750742,35280,New York,NY
-73.99653,40.750742,187500,New York,NY
-73.99653,40.750742,187500,New York,NY
-73.99653,40.750742,28000,New York,NY
-73.99653,40.750742,42840,New York,NY
-73.99653,40.750742,187500,New York,NY
-73.99653,40.750742,125000,New York,NY
-73.99653,40.750742,53000,New York,NY
-73.987,40.71704,44000,New York,NY
-73.987,40.71704,44000,New York,NY
-74.04118,40.699226,33040,New York,NY
-74.04118,40.699226,100280,New York,NY
-74.00858,40.706019,42020,New York,NY
-74.00721,40.714754,30000,New York,NY
-74.00721,40.714754,100000,New York,NY
-74.00012,40.741012,39020,New York,NY
-74.00012,40.741012,54000,New York,NY
-74.00012,40.741012,44000,New York,NY
-73.99834,40.72596,48100,New York,NY
-73.99834,40.72596,70760,New York,NY
-73.99834,40.72596,40000,New York,NY
-73.99834,40.72596,40000,New York,NY
-73.99834,40.72596,70760,New York,NY
-73.99834,40.72596,43260,New York,NY
-73.99834,40.72596,70000,New York,NY
-74.00526,40.720666,41200,New York,NY
-74.00526,40.720666,115000,New York,NY
-74.00526,40.720666,26000,New York,NY
-74.00526,40.720666,36800,New York,NY
-74.00526,40.720666,24000,New York,NY
-74.00526,40.720666,36000,New York,NY
-74.00532,40.734718,67700,New York,NY
-74.00532,40.734718,99900,New York,NY
-74.00532,40.734718,99900,New York,NY
-74.00532,40.734718,80000,New York,NY
-74.00532,40.734718,60000,New York,NY
-73.97231,40.752159,120000,New York,NY
-73.97231,40.752159,82400,New York,NY
-73.97231,40.752159,42000,New York,NY
-73.99337,40.755101,50000,New York,NY
-73.99337,40.755101,63060,New York,NY
-73.99337,40.755101,71420,New York,NY
-73.99337,40.755101,62500,New York,NY
-73.99337,40.755101,150000,New York,NY
-73.99337,40.755101,50000,New York,NY
-73.9856,40.765714,180000,New York,NY
-73.9856,40.765714,40660,New York,NY
-73.96045,40.76842,44000,New York,NY
-73.96732,40.759015,190000,New York,NY
-73.96732,40.759015,190000,New York,NY
-73.96732,40.759015,200000,New York,NY
-73.96732,40.759015,170000,New York,NY
-73.96732,40.759015,200000,New York,NY
-73.96732,40.759015,200000,New York,NY
-73.96732,40.759015,292000,New York,NY
-73.96732,40.759015,28760,New York,NY
-73.96732,40.759015,180000,New York,NY
-73.96732,40.759015,60000,New York,NY
-73.96732,40.759015,191980,New York,NY
-73.96732,40.759015,196000,New York,NY
-73.96732,40.759015,180000,New York,NY
-73.96732,40.759015,42000,New York,NY
-73.96732,40.759015,180000,New York,NY
-73.96732,40.759015,160000,New York,NY
-73.96732,40.759015,180000,New York,NY
-73.98285,40.776099,60440,New York,NY
-73.98285,40.776099,132000,New York,NY
-73.98285,40.776099,60580,New York,NY
-73.97709,40.786387,76920,New York,NY
-73.96811,40.798502,84000,New York,NY
-73.9541,40.776777,43000,New York,NY
-73.93496,40.848764,70080,New York,NY
-73.99019,40.759511,43260,New York,NY
-74.00365,40.709677,69140,New York,NY
-73.9371,40.826181,104040,New York,NY
-73.977182,40.780751,138000,New York,NY
-73.977182,40.780751,148000,New York,NY
-73.977182,40.780751,148000,New York,NY
-73.977182,40.780751,148000,New York,NY
-73.977182,40.780751,82000,New York,NY
-73.977182,40.780751,82000,New York,NY
-73.977182,40.780751,148000,New York,NY
-73.977182,40.780751,148000,New York,NY
-73.977182,40.780751,148000,New York,NY
-73.977182,40.780751,56560,New York,NY
-73.977182,40.780751,40660,New York,NY
-73.986467,40.748998,100280,New York,NY
-73.95039,40.781894,30000,New York,NY
-73.97268,40.763742,43960,New York,NY
-73.97608,40.752859,122000,New York,NY
-73.97608,40.752859,122000,New York,NY
-73.97608,40.752859,174000,New York,NY
-74.00857,40.713062,51000,New York City,NY
-73.91628,40.805968,72000,Bronx,NY
-73.67326,41.010376,35560,Rye Brook,NY
-73.93907,40.745341,60000,Long Island City,NY
-73.96529,40.694214,160000,Brooklyn,NY
-73.96529,40.694214,54000,New York,NY
-73.94288,40.702348,51360,Brooklyn,NY
-73.95427,40.71209,73220,Brooklyn,NY
-73.95427,40.71209,50000,Brooklyn,NY
-73.95427,40.71209,65220,Brooklyn,NY
-73.95427,40.71209,73240,Brooklyn,NY
-73.95427,40.71209,57000,Brooklyn,NY
-73.95427,40.71209,49000,Brooklyn,NY
-73.95427,40.71209,60000,New York,NY
-73.9856,40.667508,90000,Brooklyn,NY
-73.9856,40.667508,90000,Brooklyn,NY
-73.9856,40.667508,40000,Brooklyn,NY
-73.9856,40.667508,40000,Brooklyn,NY
-73.97783,40.68209,40380,Brooklyn,NY
-73.97783,40.68209,24880,Brooklyn,NY
-73.94559,40.726302,44000,Brooklyn,NY
-73.94559,40.726302,42000,Brooklyn,NY
-74.00254,40.6788,38000,Brooklyn,NY
-73.91993,40.703355,50000,Brooklyn,NY
-73.945032,40.645099,40000,Brooklyn,NY
-73.945032,40.645099,74000,Brooklyn,NY
-73.945032,40.645099,30000,Brooklyn,NY
-73.81941,40.749463,62000,Flushing,NY
-72.18564,40.995384,78000,East Hampton,NY
-74.04072,41.521593,120000,New Windsor,NY
-80.07695,40.471618,100000,Mckees Rocks,PA
-80.01144,40.460669,80000,Pittsburgh,PA
-79.94612,40.463463,97380,Pittsburgh,PA
-75.471156,40.693376,60180,Allentown,PA
-75.66187,41.439329,57000,Scranton,PA
-75.163722,39.949612,130000,Philadelphia,PA
-75.163722,39.949612,130000,Philadelphia,PA
-75.59729,39.940043,51380,West Chester,PA
-75.59729,39.940043,82000,West Chester,PA
-75.30509,40.077736,107000,West Conshohocken,PA
-75.53401,39.793962,120000,Wilmington,DE
-75.53401,39.793962,77000,Wilmington,DE
-75.53401,39.793962,77000,Wilmington,DE
-77.03088,38.904461,62660,Washington,DC
-77.03777,38.919211,79000,Washington,DC
-77.05126,38.900394,64000,Washington,DC
-77.4363,38.889111,50000,Chantilly,VA
-77.40085,38.931479,98000,Herndon,VA
-77.3462,38.959673,68000,Reston,VA
-76.7923,39.127708,32000,Annapolis Junction,MD
-76.71706,39.167708,81740,Hanover,MD
-76.63361,39.328957,40000,Baltimore,MD
-76.63361,39.328957,40000,Baltimore,MD
-77.38642,38.874879,120000,Fairfax,VA
-77.38642,38.874879,120000,Fairfax,VA
-79.44984,35.729692,26800,Siler City,NC
-78.70086,35.807458,96000,Raleigh,NC
-77.77076,35.935125,124000,Rocky Mount,NC
-77.77076,35.935125,130000,Rocky Mount,NC
-77.77076,35.935125,124000,Rocky Mount,NC
-77.77076,35.935125,130000,Rocky Mount,NC
-79.8846,32.91583,200000,Charleston,SC
-84.21929,34.080035,61000,Alpharetta,GA
-84.33611,33.872053,150000,Atlanta,GA
-84.35779,33.818304,93000,Atlanta,GA
-84.46615,33.87507,102600,Atlanta,GA
-84.46615,33.87507,124440,Atlanta,GA
-84.46615,33.87507,184380,Atlanta,GA
-81.54604,30.206922,150000,Jacksonville,FL
-81.31772,28.665125,49800,Casselberry,FL
-81.33992,28.758133,77880,Lake Mary,FL
-81.28761,28.803979,60000,Sanford,FL
-80.14925,26.016984,24000,Hollywood,FL
-80.17799,26.253238,70480,Pompano Beach,FL
-82.43193,27.963849,54000,Tampa,FL
-82.78166,27.979114,114380,Clearwater,FL
-81.80825,26.252711,50000,Naples,FL
-86.7952,35.921811,35740,Franklin,TN
-85.75137,38.252854,64000,Louisville,KY
-84.55465,38.221179,76000,Georgetown,KY
-84.55465,38.221179,50180,Georgetown,KY
-84.55465,38.221179,53900,Georgetown,KY
-84.39324,39.276271,71740,Cincinnati,OH
-86.15598,39.771743,190000,Indianapolis,IN
-86.283278,41.733223,44900,South Bend,IN
-86.283278,41.733223,54960,South Bend,IN
-83.16357,42.518635,65460,Royal Oak,MI
-83.11506,42.556943,50000,Troy,MI
-83.17952,42.467235,66000,Oak Park,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,66460,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,61420,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,66200,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,54500,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,51800,Farmington Hills,MI
-83.39853,42.465142,55600,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,50580,Farmington Hills,MI
-83.39853,42.465142,69840,Farmington Hills,MI
-83.39853,42.465142,57780,Farmington Hills,MI
-86.34028,43.389775,36000,Whitehall,MI
-95.79752,41.269884,26000,Council Bluffs,IA
-87.9103,43.072062,75920,Milwaukee,WI
-87.9103,43.072062,112000,Milwaukee,WI
-87.9103,43.072062,105920,Milwaukee,WI
-89.51106,43.103711,100000,Middleton,WI
-93.58278,44.901368,40000,Excelsior,MN
-93.42557,44.867013,60000,Eden Prairie,MN
-93.48443,44.915413,19420,Minnetonka,MN
-93.25336,45.095674,30000,Fridley,MN
-87.89058,42.047178,80000,Des Plaines,IL
-87.89058,42.047178,80000,Des Plaines,IL
-87.89058,42.047178,80000,Des Plaines,IL
-88.04917,42.10979,100000,Palatine,IL
-88.04917,42.10979,100000,Palatine,IL
-87.94181,41.89103,130000,Elmhurst,IL
-88.01827,41.80348,74000,Downers Grove,IL
-87.6629,41.953256,27000,Chicago,IL
-87.65432,41.922682,25100,Chicago,IL
-87.65852,41.940832,66100,Chicago,IL
-87.65852,41.940832,52300,Chicago,IL
-87.65852,41.940832,52300,Chicago,IL
-94.58868,39.104204,48060,Kansas City,MO
-94.58868,39.104204,48060,Kansas City,MO
-94.49832,38.928206,96160,Kansas City,MO
-96.05073,41.235064,108000,Omaha,NE
-90.16245,30.011517,30000,Metairie,LA
-94.13376,36.040467,64000,Fayetteville,AR
-97.45629,35.228649,90000,Norman,OK
-95.94657,36.126894,25000,Tulsa,OK
-96.79859,33.07707,137500,Plano,TX
-96.98524,32.872386,55140,Irving,TX
-96.74038,33.024721,56000,Plano,TX
-96.80492,33.03505,76000,Plano,TX
-96.80492,33.03505,60000,Plano,TX
-96.80492,33.03505,76000,Plano,TX
-96.79941,32.787629,144240,Dallas,TX
-96.83616,32.922624,43540,Dallas,TX
-96.78863,32.968123,76460,Dallas,TX
-96.78863,32.968123,54280,Dallas,TX
-94.94939,31.506076,30740,Wells,TX
-95.309789,29.813142,118760,Houston,TX
-95.51771,29.773994,142000,Houston,TX
-95.46931,29.747328,250000,Houston,TX
-95.46931,29.747328,375000,Houston,TX
-95.51161,29.689781,74720,Houston,TX
-95.61255,29.750897,130166000,Houston,TX
-95.61255,29.750897,44180,Houston,TX
-95.50776,30.680641,41580,Huntsville,TX
-94.89915,30.712538,160000,Livingston,TX
-95.46099,29.70403,200000,Bellaire,TX
-95.62444,29.627737,71440,Sugar Land,TX
-97.71879,30.265158,36000,Austin,TX
-97.76277,30.290907,80000,Austin,TX
-97.95028,30.378675,50000,Lakeway,TX
-105.00658,39.599687,180000,Littleton,CO
-104.69175,40.421845,20000,Greeley,CO
-107.88874,37.932874,26000,Telluride,CO
-107.88874,37.932874,40000,Telluride,CO
-106.882774,39.223416,50000,Aspen,CO
-106.97082,39.379423,23440,Basalt,CO
-106.497314,39.624171,32000,Vail,CO
-116.33059,43.638314,22000,Boise,ID
-111.89875,40.754746,33000,Salt Lake City,UT
-111.94018,40.790309,34000,Salt Lake City,UT
-111.92226,40.659514,61080,Murray,UT
-111.98346,41.224911,59840,Ogden,UT
-112.07057,33.451093,120000,Phoenix,AZ
-111.76892,33.434192,50000,Mesa,AZ
-106.29536,35.86849,57700,Los Alamos,NM
-114.92514,36.121607,35340,Henderson,NV
-115.14848,36.026532,90000,Las Vegas,NV
-115.265,36.193501,62500,Las Vegas,NV
-118.31481,34.062709,144240,Los Angeles,CA
-118.23944,34.061611,48000,Los Angeles,CA
-118.24182,34.029313,38000,Los Angeles,CA
-118.24182,34.029313,40000,Los Angeles,CA
-118.44527,34.045006,157940,Los Angeles,CA
-118.44527,34.045006,105760,Los Angeles,CA
-118.26596,34.07851,62500,Los Angeles,CA
-118.26596,34.07851,80000,Los Angeles,CA
-118.28842,34.111208,80000,Los Angeles,CA
-118.32745,34.098859,36000,Los Angeles,CA
-118.3285,34.089459,36260,Hollywood,CA
-118.19233,34.114558,30620,Los Angeles,CA
-118.36241,34.098908,70000,Los Angeles,CA
-118.36241,34.098908,50000,Los Angeles,CA
-118.37376,34.073759,36980,Los Angeles,CA
-118.47528,34.067409,61400,Los Angeles,CA
-118.42843,34.03457,221680,Los Angeles,CA
-118.3379,34.122058,78000,Los Angeles,CA
-118.3813,34.090975,26000,West Hollywood,CA
-118.3813,34.090975,28580,West Hollywood,CA
-118.2559,34.052709,72000,Los Angeles,CA
-118.40612,34.088808,81560,Beverly Hills,CA
-118.40612,34.088808,81560,Beverly Hills,CA
-118.38271,34.066009,76920,Los Angeles,CA
-118.39168,34.021611,65400,Culver City,CA
-118.40843,33.921313,91340,El Segundo,CA
-118.37177,33.871214,34000,Redondo Beach,CA
-118.46531,33.992411,42500,Venice,CA
-118.46531,33.992411,42500,Venice,CA
-118.4922,34.01491,124980,Santa Monica,CA
-118.49022,34.032159,66840,Santa Monica,CA
-118.47432,34.026959,34620,Santa Monica,CA
-118.00966,33.90213,28840,La Mirada,CA
-118.08339,33.906914,64680,Norwalk,CA
-118.168691,33.801783,56000,Signal Hill,CA
-118.168691,33.801783,66380,Signal Hill,CA
-118.19225,33.769018,64420,Long Beach,CA
-118.14206,34.192102,50000,Atladena,CA
-118.08974,34.151066,75100,Pasadena,CA
-118.298662,33.786594,64740,Pasadena,CA
-118.29158,34.17013,106860,Glendale,CA
-118.7607,34.139536,62780,Agoura Hills,CA
-118.55038,34.240353,70000,Northridge,CA
-118.37563,34.224089,64000,Sun Valley,CA
-118.43222,34.153628,24580,Sherman Oaks,CA
-118.43222,34.153628,28000,Sherman Oaks,CA
-118.34366,34.166906,33000,Burbank,CA
-118.34366,34.166906,28760,Burbank,CA
-117.58734,34.104555,38840,Rancho Cucamonga,CA
-117.85438,34.018361,36980,Walnut,CA
-117.06686,32.638654,106280,Chula Vista,CA
-117.0186,32.785,91640,La Mesa,CA
-117.26159,32.838761,47320,La Jolla,CA
-116.235,33.715271,70000,Indio,CA
-116.235,33.715271,70000,Indio,CA
-117.25327,34.050764,50000,Loma Linda,CA
-116.90601,34.481229,38000,Lucerne Valley,CA
-117.17305,34.034714,94000,Redlands,CA
-117.82592,33.680408,100000,Irvine,CA
-117.73948,33.659639,58940,Irvine,CA
-117.73948,33.659639,604000,Irvine,CA
-117.73948,33.659639,58940,Irvine,CA
-118.04614,33.720017,100920,Huntington Beach,CA
-117.65866,33.500843,124000,San Juan Capistrano,CA
-117.88139,33.765916,86000,Santa Ana,CA
-117.87143,33.719118,120000,Santa Ana,CA
-117.89559,33.923463,40260,Brea,CA
-117.84739,33.8318,90000,Orange,CA
-117.82919,33.811566,46800,Orange,CA
-120.65196,35.262548,23500,San Luis Obispo,CA
-119.83321,36.691036,50000,Fresno,CA
-122.36332,37.574936,44000,Burlingame,CA
-122.07461,37.40679,246000000,Mountain View,CA
-122.00838,37.406289,58800,Sunnyvale,CA
-122.41915,37.779329,48120,San Francisco,CA
-122.4019,37.791728,158640,San Francisco,CA
-122.4019,37.791728,180000,San Francisco,CA
-122.3957,37.789228,120180,San Francisco,CA
-122.3957,37.789228,57680,San Francisco,CA
-122.3957,37.789228,62500,San Francisco,CA
-122.3957,37.789228,62500,San Francisco,CA
-122.3957,37.789228,65380,San Francisco,CA
-122.3957,37.789228,72100,San Francisco,CA
-122.40027,37.798228,208320,San Francisco,CA
-122.40027,37.798228,93920,San Francisco,CA
-122.40027,37.798228,288460,San Francisco,CA
-122.44276,37.770937,64000,San Francisco,CA
-122.46158,37.782029,104240,San Francisco,CA
-122.49265,37.778729,70000,San Francisco,CA
-122.41018,37.801878,86520,San Francisco,CA
-122.12749,37.449888,183000,Palo Alto,CA
-122.32773,37.551586,44000,San Mateo,CA
-122.27032,37.554335,87980,Foster City,CA
-122.25937,37.769528,100000,Alameda,CA
-122.23952,37.734379,82000,Alameda,CA
-122.23952,37.734379,82000,Alameda,CA
-122.10418,37.635582,107400,Hayward,CA
-122.10418,37.635582,105220,Hayward,CA
-122.0509,37.571581,220000,Fremont,CA
-122.399101,38.437887,36000,Oakville,CA
-122.18296,37.878625,200000,Orinda,CA
-121.98396,37.228594,51200,Los Gatos,CA
-121.89438,37.436451,60000,Milpitas,CA
-121.89438,37.436451,64040,Milpitas,CA
-122.04603,36.980556,36000,Santa Cruz,CA
-122.01507,37.057575,180000,Scotts Valley,CA
-121.89877,37.335545,54500,San Jose,CA
-122.80785,38.54486,24000,Windsor,CA
-121.46827,38.571661,90000,Sacramento,CA
-155.01121,19.625495,59600,Keaau,HI
-157.85615,21.313033,96260,Honolulu,HI
-168.021815,24.859832,42160,Honolulu,HI
-168.021815,24.859832,76140,Honolulu,HI
-122.972,45.310304,25000,Newberg,OR
-122.972,45.310304,22000,Newberg,OR
-122.972,45.310304,23000,Newberg,OR
-122.972,45.310304,25000,Newberg,OR
-122.972,45.310304,26000,Newberg,OR
-122.20308,47.618371,124000,Bellevue,WA
-122.20308,47.618371,120000,Bellevue,WA
-122.20308,47.618371,120000,Bellevue,WA
-122.20308,47.618371,22500,Bellevue,WA
-122.20308,47.618371,116000,Bellevue,WA
-122.20308,47.618371,150000,Bellevue,WA
-122.14104,47.610935,30000,Bellevue,WA
-122.14104,47.610935,28920,Bellevue,WA
-122.30293,47.916148,63280,Mukilteo,WA
-122.98043,46.156082,220000,Longview,WA
-122.98043,46.156082,220000,Longview,WA
-118.07919,45.986775,52420,Walla Walla,WA
-149.87828,61.216799,50800,Anchorage,AK
-149.93438,61.188276,237500,Anchorage,AK
-145.40256,60.474512,34000,Cordova,AK
-151.23355,60.587598,26240,Kenai,AK
-151.23355,60.587598,30000,Kenai,AK
-83.18405,42.563505,75200,Troy,MI
-73.99653,40.750742,48384,New York,NY
-73.99653,40.750742,48384,New York,NY
-73.99653,40.750742,48384,New York,NY
-73.99653,40.750742,48384,New York,NY
-73.99653,40.750742,48384,New York,NY
-73.99653,40.750742,48384,New York,NY
-73.99653,40.750742,48384,New York,NY
-73.99653,40.750742,48408,New York,NY
-74.00721,40.714754,42000,New York,NY
-74.00526,40.720666,120000,New York,NY
-74.00526,40.720666,54000,New York,NY
-73.96732,40.759015,145632,New York,NY
-73.96732,40.759015,48000,New York,NY
-73.96732,40.759015,126000,New York,NY
-73.96732,40.759015,131304,New York,NY
-77.40085,38.931479,110016,Herndon,VA
-77.05139,38.806163,42000,Alexandria,VA
-80.3137,36.141395,80400,Winston Salem,NC
-95.53212,30.214741,162000,The Woodlands,TX
-106.71879,34.460462,120000,Veguita,NM
-118.45458,33.976373,60000,Marina Del Rey,CA
-122.30266,37.539686,50400,San Mateo,CA
-122.30266,37.539686,50400,San Mateo,CA
-122.24369,37.843726,58500,Oakland,CA
-123.006606,44.965541,50532,Salem,OR
-122.83547,42.334496,84000,Medford,OR
-122.16858,47.611021,289992,Bellevue,WA
-122.27496,47.543348,57600,Seattle,WA
-122.91972,48.672312,29400,Eastsound,WA
-95.45085,30.313308,453600,Conroe,TX
-73.98935,40.732509,45760,New York,NY
-74.00532,40.734718,78000,New York,NY
-73.98024,40.758667,66976,New York,NY
-73.99019,40.759511,39000,New York,NY
-73.71588,41.037203,70139.68,Purchase,NY
-73.9856,40.667508,52000,Brooklyn,NY
-73.96198,41.505993,26000,Beacon,NY
-77.60375,43.156963,58760,Rochester,NY
-80.01144,40.460669,234000,Pittsburgh,PA
-75.37444,39.84697,26000,Chester,PA
-77.37896,35.626653,140549.76,Greenville,NC
-82.55632,35.595661,41600,Asheville,NC
-81.12002,32.075806,52000,Savannah,GA
-80.18164,25.893372,80860,Miami Shores,FL
-86.52231,35.968513,29120,Smyrna,TN
-84.16523,39.713309,62400,Kettering,OH
-104.74329,38.333601,67600,Pueblo West,CO
-118.29158,34.17013,80758.08,Glendale,CA
-118.48925,34.155625,39000,Encino,CA
-118.298662,33.786594,182000,Burbank,CA
-122.43836,37.801028,234000,San Francisco,CA
-122.27032,37.554335,364000,San Mateo,CA
-118.07919,45.986775,41600,Walla Walla,WA
-72.75029,42.133642,113963,Westfield,MA
-72.591633,42.102894,250000,Springfield,MA
-72.604983,42.119943,56900,Springfield,MA
-73.254,42.45384,50000,Pittsfield,MA
-72.62452,42.472734,80103,South Deerfield,MA
-71.75358,42.526523,102000,Leominster,MA
-71.75358,42.526523,102000,Leominster,MA
-71.75358,42.526523,102000,Leominster,MA
-71.61408,42.269845,110000,Westborough,MA
-71.61408,42.269845,110000,Westborough,MA
-71.42344,42.318695,119000,Framingham,MA
-71.42344,42.318695,97920.68,Framingham,MA
-71.42344,42.318695,120000,Framingham,MA
-71.42161,42.283995,135000,Framingham,MA
-71.4422,42.477142,60000,Acton,MA
-71.27504,42.496679,100000,Bedford,MA
-71.53418,42.220447,106200,Hopkinton,MA
-71.53418,42.220447,150000,Hopkinton,MA
-71.53418,42.220447,68850,Hopkinton,MA
-71.53418,42.220447,89378,Hopkinton,MA
-71.53418,42.220447,129418,Hopkinton,MA
-71.53418,42.220447,75050,Hopkinton,MA
-71.53418,42.220447,75050,Hopkinton,MA
-71.53418,42.220447,101675,Hopkinton,MA
-71.53418,42.220447,93267,Hopkinton,MA
-71.53418,42.220447,93267,Hopkinton,MA
-71.53418,42.220447,89550,Hopkinton,MA
-71.53418,42.220447,91800,Hopkinton,MA
-71.53418,42.220447,76000,Hopkinton,MA
-71.53418,42.220447,89378,Hopkinton,MA
-71.53418,42.220447,76918,Hopkinton,MA
-71.53418,42.220447,176446,Hopkinton,MA
-71.53418,42.220447,140920,Hopkinton,MA
-71.53418,42.220447,91374,Hopkinton,MA
-71.45594,42.430781,111821,Maynard,MA
-71.35368,42.290763,70227,Natick,MA
-71.35368,42.290763,113200,Natick,MA
-71.35368,42.290763,114039,Natick,MA
-71.35368,42.290763,185000,Natick,MA
-71.15206,42.484545,113000,Woburn,MA
-71.15206,42.484545,55000,Woburn,MA
-71.15206,42.484545,118000,Woburn,MA
-71.15206,42.484545,118000,Woburn,MA
-71.15206,42.484545,118000,Woburn,MA
-71.15206,42.484545,118000,Woburn,MA
-71.15206,42.484545,130000,Woburn,MA
-71.15206,42.484545,84000,Woburn,MA
-71.15206,42.484545,200000,Woburn,MA
-71.20008,42.506362,120000,Burlington,MA
-71.20008,42.506362,90000,Burlington,MA
-71.20008,42.506362,90000,Burlington,MA
-71.20008,42.506362,155000,Burlington,MA
-71.20008,42.506362,150000,Burlington,MA
-71.20008,42.506362,130500,Burlington,MA
-71.20008,42.506362,150000,Burlington,MA
-71.20008,42.506362,400000,Burlington,MA
-71.20008,42.506362,120000,Burlington,MA
-71.20008,42.506362,120000,Burlington,MA
-71.25054,42.54805,123952.06,Billerica,MA
-71.25054,42.54805,83000,Billerica,MA
-71.3544,42.595491,116020,Chelmsford,MA
-71.3544,42.595491,90000,Chelmsford,MA
-71.16078,42.691091,90000,Lawrence,MA
-71.16078,42.691091,90000,Lawrence,MA
-71.11171,42.683841,233655,North Andover,MA
-71.41694,42.671589,100000,Tyngsboro,MA
-71.41694,42.671589,100000,Tyngsboro,MA
-71.07132,42.501345,50000,Wakefield,MA
-71.07132,42.501345,50000,Wakefield,MA
-70.86363,42.809891,140000,Newburyport,MA
-70.96146,42.534045,40000,Peabody,MA
-70.96146,42.534045,61000,Peabody,MA
-70.87618,42.600518,59860,Wenham,MA
-73.97231,40.752159,150000,New York,NY
-71.4069,42.089104,205000,Franklin,MA
-71.2191,42.019982,166717,Mansfield,MA
-71.2191,42.019982,80000,Mansfield,MA
-71.20166,42.185974,55000,Norwood,MA
-70.7513,42.205038,61069,Scituate,MA
-71.20735,42.212949,90000,Westwood,MA
-71.20735,42.212949,110000,Westwood,MA
-71.20735,42.212949,125000,Westwood,MA
-71.06408,42.357903,150000,Boston,MA
-71.06408,42.357903,125000,Boston,MA
-71.06408,42.357903,85000,Boston,MA
-71.06408,42.357903,72000,Boston,MA
-71.06408,42.357903,165000,Boston,MA
-71.06408,42.357903,135000,Boston,MA
-71.06408,42.357903,135000,Boston,MA
-71.05417,42.361477,60000,Boston,MA
-71.05417,42.361477,102000,Boston,MA
-71.05417,42.361477,145000,Boston,MA
-71.05417,42.361477,83762,Boston,MA
-71.05417,42.361477,55000,Boston,MA
-71.05417,42.361477,95451,Boston,MA
-71.05417,42.361477,48000,Boston,MA
-71.05417,42.361477,125000,Boston,MA
-71.05417,42.361477,86797.1,Boston,MA
-71.05417,42.361477,80000,Boston,MA
-71.05365,42.356532,195000,Boston,MA
-71.05365,42.356532,104000,Boston,MA
-71.05365,42.356532,135000,Boston,MA
-71.05365,42.356532,104000,Boston,MA
-71.05365,42.356532,85000,Boston,MA
